URL,https://railway.com/deploy
Title,Railway Marketplace | Railway
"View Template UnDB (Airtable alternative) Host Latest Version of UnDB on Railway with one click [Updated Oct '25] shinyduo 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/undb|https://railway.com/new/template/undb",0,0,0,0,""
"View Template Abacus [Updated Oct '25] Host Latest Version of Abacus on Railway with one click. shinyduo 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/abacus|https://railway.com/new/template/abacus",0,0,0,0,""
"View Template Flipt (Open-Source Feature Flag & Experimentation Platform) Flipt (Feature Flags, LaunchDarkly & Unleash alternative) Selfhost [Oct’25] shinyduo 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/flipt|https://railway.com/new/template/flipt",0,0,0,0,""
"View Template Kibana Kibana is a visualization and dashboarding tool for data from Elastic. Lasso Moderation 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/kibana|https://railway.com/new/template/kibana",0,0,0,0,""
"View Template Statping ng Deploy and Host Statping ng with Railway Atomique Pte Ltd 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/statping-ng|https://railway.com/new/template/statping-ng",0,0,0,0,""
"View Template openfoodfacts-mcp-server Deploy and Host openfoodfacts-mcp-server with Railway noot 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/openfoodfacts-mcp-server|https://railway.com/new/template/openfoodfacts-mcp-server",0,0,0,0,""
"View Template Homarr (Open-Source Dashboard & Homepage Management Tool) Homarr (Customizable Dashboard & App Integrations) Self Host [Oct ’25] shinyduo 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/homarr|https://railway.com/new/template/homarr",0,0,0,0,""
"View Template melodious-respect A personal music streaming server built with Nim actuallyarm64 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/melodious-respect|https://railway.com/new/template/melodious-respect",0,0,0,0,""
"View Template SIWE-OIDC Sign In With Ethereum OpenID Connect Provider EFP 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/siwe-oidc|https://railway.com/new/template/siwe-oidc",0,0,0,0,""
"View Template fabio Fabio Load Balancer - Railway Template Aliasgar Khimani 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/fabio|https://railway.com/new/template/fabio",0,0,0,0,""
"View Template fireplexity Fast AI search engine with citations and streaming responses. chin 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/fireplexity|https://railway.com/new/template/fireplexity",0,0,0,0,""
"View Template Fullstack FastAPI Fullstack FastAPI template optimized for Railway Kishan 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/fullstack-fast-api|https://railway.com/new/template/fullstack-fast-api",0,0,0,0,""
"View Template ReadySet [Updated Oct '25] Host Latest Version of ReadySet with one click. shinyduo 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/readyset|https://railway.com/new/template/readyset",0,0,0,0,""
"View Template Flare [Updated Oct '25] Host Latest Version of Flare on Railway. shinyduo 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/flare|https://railway.com/new/template/flare",0,0,0,0,""
"View Template EdgeDB [Updated Oct '25] Deploy and Host EdgeDB with Railway shinyduo 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/edgedb|https://railway.com/new/template/edgedb",0,0,0,0,""
"View Template redis-backuper-s3 backup your redis db and upload to a s3 bucket Team Lasse 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/redis-backuper-s3|https://railway.com/new/template/redis-backuper-s3",0,0,0,0,""
"View Template Agora [Updated Oct '25] Host Latest Version of Agora on Railway with one click. shinyduo 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/agora|https://railway.com/new/template/agora",0,0,0,0,""
"View Template Jaeger [Updated Oct'25] Host Latest Version of Jaeger on Railway with one click. shinyduo 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/jaeger|https://railway.com/new/template/jaeger",0,0,0,0,""
"View Template Zipkin [Updated Oct'25] Host Latest Version of Zipkin on Railway with one click. shinyduo 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/zipkin|https://railway.com/new/template/zipkin",0,0,0,0,""
"View Template Appsmith (Open-Source Internal Tool Builder & Dashboard Platform) Appsmith (Low-Code App Builder w/ DB/API Integrations) Self Host [Oct ’25] shinyduo 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/appsmith-latest|https://railway.com/new/template/appsmith-latest",0,0,0,0,""
"View Template ztncui ZeroTier with a network controller [based on official image] owowo 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/ztncui|https://railway.com/new/template/ztncui",0,0,0,0,""
"View Template InnerLink: nextjs better-auth postgres AI powered Therapy with AI-Human Therapist Vivek Projects 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/innerlink-nextjs-better-auth-postgres|https://railway.com/new/template/innerlink-nextjs-better-auth-postgres",0,0,0,0,""
"View Template LogCar Database using Railway logs as storage-medium ISDev 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/logcar|https://railway.com/new/template/logcar",0,0,0,0,""
"View Template Verified Rivet Self-host Rivet on Railway Rivet 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/rivet|https://railway.com/new/template/rivet",0,0,0,0,""
"View Template NEW Dapr Workflow Starter Durable workflows, pub/sub, key/value and cron with Dapr & Diagrid Catalyst Bilgin Ibryam 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/railway-catalyst-starter|https://railway.com/new/template/railway-catalyst-starter",0,0,0,0,""
"View Template NEW tsidp A simple OIDC / OAuth Identity Provider (IdP) server for your tailnet. Remy Guercio 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/tsidp|https://railway.com/new/template/tsidp",0,0,0,0,""
"View Template NEW Jellyfin (Open-Source Media Server & Streaming Platform) Jellyfin (Media Server | Kodi, Plex & Emby Alternative) Self Host [Oct ’25] shinyduo 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/jellyfin|https://railway.com/new/template/jellyfin",0,0,0,0,""
"View Template NEW Huginn (Open-Source Automation & Workflow Platform) Huginn (Workflows, Automation | IFTTT/Zapier Alternative) Selfhost [Oct’25] shinyduo 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/huginn|https://railway.com/new/template/huginn",0,0,0,0,""
"View Template NEW Windmill (Open-Source Automation & Workflow Orchestration Platform) Windmill (Automation & ScriptFirst, Airflow Alternative) Self Host [Oct’25] shinyduo 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/windmill|https://railway.com/new/template/windmill",0,0,0,0,""
"View Template NEW HedgeDoc Markdown based, collaborative note taking service Nils Brinkmann 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/hedgedoc|https://railway.com/new/template/hedgedoc",0,0,0,0,""
"View Template NEW S3 Proxy Deploy a high-performance and simple S3 proxy. Joey Chilson 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/s3-proxy|https://railway.com/new/template/s3-proxy",0,0,0,0,""
"View Template Drizzle Gateway - Best free Database GUI Deploy and Host Drizzle Gateway - Best free Database GUI with Railway My Workspace 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/drizzle-gateway-best-free-database-gui|https://railway.com/new/template/drizzle-gateway-best-free-database-gui",0,0,0,0,""
"View Template Syncthing (Open-Source Peer-to-Peer File Synchronization Platform) Syncthing (OSS File Sync Alternative to Google Drive) Self Host [Oct ’25] shinyduo 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/syncthing|https://railway.com/new/template/syncthing",0,0,0,0,""
"View Template Netdata (Open-Source Real-Time Monitoring & Troubleshooting Platform) Netdata (Application Monitoring alternative to Datadog) Self Host [Oct ’25] shinyduo 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/netdata|https://railway.com/new/template/netdata",0,0,0,0,""
"View Template aircache High-performance Airtable cache service - 3.2x faster Guiz 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/aircache|https://railway.com/new/template/aircache",0,0,0,0,""
"View Template sunny-charisma Deploy and Host sunny-charisma with Railway milad1388sh 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/sunny-charisma|https://railway.com/new/template/sunny-charisma",0,0,0,0,""
"View Template ZenML (Open-Source MLOps Framework & Pipeline Orchestration Tool) ZenML (ML Pipelines, MLflow & Airflow alternative) Self Host [Oct ’25] shinyduo 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/zenml|https://railway.com/new/template/zenml",0,0,0,0,""
"View Template Gotenberg (Secured) API for PDF conversion | StirlingPDF, PDF.co alternative Ju Li 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/gotenberg-secured|https://railway.com/new/template/gotenberg-secured",0,0,0,0,""
"View Template Medusa Store template (Admin, Backend, Database, Storefront) Vite + React + PostgreSQL + Next JS My Projects 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/medusa-store-template-admin-backend-data|https://railway.com/new/template/medusa-store-template-admin-backend-data",0,0,0,0,""
"View Template ntfy with storage Deploy and Host ntfy with storage with Railway EasyNodePro.com Projects 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/ntfy-with-storage|https://railway.com/new/template/ntfy-with-storage",0,0,0,0,""
"View Template Postgres-to-R2 Backup Auto back up PostgreSQL databases to Cloudflare R2 with optional encryption Aman Workspace 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/postgres-to-r2-backup|https://railway.com/new/template/postgres-to-r2-backup",0,0,0,0,""
"View Template Nacos-MySQL Deploy and Host Nacos-MySQL with Railway Weldon W 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/naocs-mysql|https://railway.com/new/template/naocs-mysql",0,0,0,0,""
"View Template railq Deploy and Host sqs like queues on Railway with minimal memory footprint David Christie 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/railq|https://railway.com/new/template/railq",0,0,0,0,""
"View Template Valkey [Updated Oct '25] Deploy and Host Valkey with Railway shinyduo 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/valkey|https://railway.com/new/template/valkey",0,0,0,0,""
"View Template AirTrail Deploy and Host AirTrail with Railway [Updated Oct '25] shinyduo 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/airtrail|https://railway.com/new/template/airtrail",0,0,0,0,""
"View Template UnDB (Airtable alternative) Host Latest Version of UnDB on Railway with one click [Updated Oct '25] shinyduo 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/undb|https://railway.com/new/template/undb",0,0,0,0,""
"View Template Abacus [Updated Oct '25] Host Latest Version of Abacus on Railway with one click. shinyduo 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/abacus|https://railway.com/new/template/abacus",0,0,0,0,""
"View Template Flipt (Open-Source Feature Flag & Experimentation Platform) Flipt (Feature Flags, LaunchDarkly & Unleash alternative) Selfhost [Oct’25] shinyduo 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/flipt|https://railway.com/new/template/flipt",0,0,0,0,""
"View Template Kibana Kibana is a visualization and dashboarding tool for data from Elastic. Lasso Moderation 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/kibana|https://railway.com/new/template/kibana",0,0,0,0,""
"View Template Statping ng Deploy and Host Statping ng with Railway Atomique Pte Ltd 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/statping-ng|https://railway.com/new/template/statping-ng",0,0,0,0,""
"View Template openfoodfacts-mcp-server Deploy and Host openfoodfacts-mcp-server with Railway noot 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/openfoodfacts-mcp-server|https://railway.com/new/template/openfoodfacts-mcp-server",0,0,0,0,""
"View Template Homarr (Open-Source Dashboard & Homepage Management Tool) Homarr (Customizable Dashboard & App Integrations) Self Host [Oct ’25] shinyduo 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/homarr|https://railway.com/new/template/homarr",0,0,0,0,""
"View Template melodious-respect A personal music streaming server built with Nim actuallyarm64 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/melodious-respect|https://railway.com/new/template/melodious-respect",0,0,0,0,""
"View Template SIWE-OIDC Sign In With Ethereum OpenID Connect Provider EFP 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/siwe-oidc|https://railway.com/new/template/siwe-oidc",0,0,0,0,""
"View Template fabio Fabio Load Balancer - Railway Template Aliasgar Khimani 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/fabio|https://railway.com/new/template/fabio",0,0,0,0,""
"View Template fireplexity Fast AI search engine with citations and streaming responses. chin 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/fireplexity|https://railway.com/new/template/fireplexity",0,0,0,0,""
"View Template Fullstack FastAPI Fullstack FastAPI template optimized for Railway Kishan 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/fullstack-fast-api|https://railway.com/new/template/fullstack-fast-api",0,0,0,0,""
"View Template ReadySet [Updated Oct '25] Host Latest Version of ReadySet with one click. shinyduo 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/readyset|https://railway.com/new/template/readyset",0,0,0,0,""
"View Template Flare [Updated Oct '25] Host Latest Version of Flare on Railway. shinyduo 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/flare|https://railway.com/new/template/flare",0,0,0,0,""
"View Template EdgeDB [Updated Oct '25] Deploy and Host EdgeDB with Railway shinyduo 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/edgedb|https://railway.com/new/template/edgedb",0,0,0,0,""
"View Template redis-backuper-s3 backup your redis db and upload to a s3 bucket Team Lasse 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/redis-backuper-s3|https://railway.com/new/template/redis-backuper-s3",0,0,0,0,""
"View Template Agora [Updated Oct '25] Host Latest Version of Agora on Railway with one click. shinyduo 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/agora|https://railway.com/new/template/agora",0,0,0,0,""
"View Template Jaeger [Updated Oct'25] Host Latest Version of Jaeger on Railway with one click. shinyduo 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/jaeger|https://railway.com/new/template/jaeger",0,0,0,0,""
"View Template Zipkin [Updated Oct'25] Host Latest Version of Zipkin on Railway with one click. shinyduo 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/zipkin|https://railway.com/new/template/zipkin",0,0,0,0,""
"View Template Appsmith (Open-Source Internal Tool Builder & Dashboard Platform) Appsmith (Low-Code App Builder w/ DB/API Integrations) Self Host [Oct ’25] shinyduo 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/appsmith-latest|https://railway.com/new/template/appsmith-latest",0,0,0,0,""
